Date,Open_MSFT,High_MSFT,Low_MSFT,Close_MSFT,Volume_MSFT
2020-03-30,151.65004842796262,159.76776642004205,149.23263295265414,159.39967346191406,63420300
2020-03-27,150.96360442368308,154.0873317762333,148.42681594272918,148.92422485351562,57042300
2020-03-26,147.63097258330484,155.84817828007482,147.60112926021822,155.301025390625,64568100
2020-03-25,148.13832327156163,153.53023396350122,143.69148646025283,146.15863037109375,75638200
2020-03-24,143.0050783769355,148.82476937755325,140.53793414464894,147.5712890625,82516700
2020-03-23,136.30000615500785,139.84157091944536,131.83328313393145,135.27534484863278,78975200
2020-03-20,145.2434133915171,146.33771915333975,135.15596049329486,136.63824462890622,84866200
2020-03-19,142.03016089053466,149.3719069317422,138.27969302367254,141.97047424316406,85922700
2020-03-18,137.28486747567234,145.2434105177403,134.32031444282256,139.67242431640622,81593200
2020-03-17,139.27450952630608,146.73564396521533,134.30041990036656,145.8104705810547,81059800
2020-03-16,139.27449876815305,148.57605172205527,134.3004095264333,134.71823120117188,87905900
2020-03-13,146.7356247903874,161.07095286219342,140.00070406663724,158.0069122314453,92727400
2020-03-12,144.54703970795146,152.67469989333878,137.8618623997277,138.33937072753906,93226400
2020-03-11,156.31574018451988,156.8827784893516,150.36671826259862,152.83387756347656,56371600
2020-03-10,157.34039822677371,160.19552066096318,151.7893126812781,160.08609008789062,65354400
2020-03-09,150.2174979272684,156.9325185299774,149.22268006020042,149.83946228027344,70419300
2020-03-06,161.7673462910397,162.26475526245545,155.19159908173393,160.7327423095703,72821100
2020-03-05,165.18950982659513,169.98452405136592,164.83137478734002,165.4083709716797,47817300
2020-03-04,167.6168611763203,169.81540007387952,164.76172368993582,169.6661834716797,49814400
2020-03-03,172.89935268000843,174.09313111456504,161.41914570472682,163.65748596191406,71677000
2020-03-02,164.4533434381745,172.02390820994685,161.46888975962642,171.8945770263672,71030800
2020-02-28,151.62019805071628,162.86164322828873,151.2123190732421,161.17044067382812,97073600
2020-02-27,162.4736691835862,166.1644351480383,157.16132998026316,157.36029052734375,93174900
2020-02-26,168.83053927511062,172.3621303999491,167.33831254189482,169.28814697265625,56206100
2020-02-25,173.29727427762387,173.933957123252,166.78121402925888,167.1990509033203,68073300
2020-02-24,166.9005981546445,173.64546209298416,162.38411652814295,170.00442504882812,68311100
2020-02-21,182.22078794275035,182.5490796623466,176.33146795722584,177.66452026367188,48572600
2020-02-20,185.98119768812526,186.27964608495228,180.16152225872142,183.4643096923828,36862400
2020-02-19,187.0854507616832,187.20482405148252,185.5036939529764,186.3094940185547,29997500
2020-02-18,184.14518534951625,186.21868764871948,184.03605285280196,185.7523956298828,27792200
2020-02-14,181.80378945242725,183.94674634739368,181.20851860214768,183.88722229003903,23149500
2020-02-13,181.63514469280307,184.76027901357602,181.4267953401801,182.2601776123047,35295800
2020-02-12,184.11540266690292,184.38327606304168,180.414844101617,183.2522735595703,47062900
2020-02-11,189.14538784047585,189.1949962691185,182.05182155721715,182.9844055175781,53159900
2020-02-10,182.13119657010344,187.34967943276212,181.80379909891468,187.21078491210938,35844300
2020-02-07,181.40696549537964,184.165024701282,181.0398752177358,182.43875122070312,33529100
2020-02-06,179.5418054508572,182.36931961298131,178.63898343969555,182.18081665039062,27751400
2020-02-05,182.57765113636685,182.74630769556592,177.00200849820922,178.48023986816406,39186300
2020-02-04,175.74202376278257,179.21440202454792,174.91857224410262,178.69850158691406,36433300
2020-02-03,169.08497560572866,173.1228628245577,169.05521357390563,173.00381469726562,30149100
2020-01-31,170.8509357627716,171.0394235780413,168.24168671933032,168.8865509033203,36142700
2020-01-30,172.67640907413872,172.67640907413872,169.4421271436331,171.4164276123047,51597500
2020-01-29,166.51540283910128,167.41822475096637,164.38237669762086,166.7138214111328,34754500
2020-01-28,162.48747102297997,164.45184091431003,161.78308271645037,164.1542205810547,24899900
2020-01-27,159.8781959679004,162.09060767740232,158.93569640840596,160.99928283691406,32078100
2020-01-24,166.18802659068706,166.20787299193287,163.15217814992874,163.73751831054688,24918100
2020-01-23,164.87843505658074,165.48362155721748,163.9656974904079,165.4042510986328,19680800
2020-01-22,166.07888415089522,166.16818538197202,164.37245706673897,164.39230346679688,24138800
2020-01-21,165.36456156144467,166.8626543969285,165.1165345503638,165.1859893798828,29517200
2020-01-17,166.09873197059062,166.1483404019756,164.12443145306514,165.78126525878906,34371700
2020-01-16,163.0529679794477,164.92805163333827,162.73548612942471,164.8585968017578,23865400
2020-01-15,161.33661852712348,162.6462085192215,161.28702523154257,161.89219665527344,21417900
2020-01-14,162.10052978912898,162.30887913550458,160.44371120204192,160.85047912597656,23477400
2020-01-13,160.48338563478623,162.02115607208574,159.987331631681,161.99139404296875,21626500
2020-01-10,161.53504226024734,161.93187943053306,159.90797050231987,160.06671142578125,20725900
2020-01-09,160.56274876659896,160.93975463603633,159.75914374036975,160.81077575683594,21385000
2020-01-08,157.67571967207158,159.53097195555875,156.70345805540805,158.82656860351562,27746500
2020-01-07,158.06266879698418,158.40989754685125,156.07845260905341,156.33639526367188,21634100
2020-01-06,155.84034037500697,157.84440295273637,155.27483149808427,157.7749481201172,20813700
2020-01-03,157.0705590070076,158.68768488861954,156.81260121680634,157.36817932128906,21116200
2020-01-02,157.52691133788375,159.46151896312927,157.08046575334515,159.35238647460938,22622100
2019-12-31,155.53277590058738,156.52488390378858,155.215294073147,156.45542907714844,18369400
2019-12-30,157.7352585197248,157.76502054906118,155.49308472060957,156.34629821777344,16348400
2019-12-27,158.1916286365394,158.2908454988255,156.97133994993285,157.70550537109375,18412800
2019-12-26,156.31654508133687,157.47730970659026,156.15780415693442,157.41778564453125,14520600
2019-12-24,156.23715642433712,156.4653521534787,155.87999695520898,156.13795471191406,8989200
2019-12-23,156.87212814264288,156.87212814264288,156.02884533950848,156.16773986816406,17718200
2019-12-20,156.1082158042214,157.2392184342362,155.05656850055132,156.16773986816406,53477500
2019-12-19,152.7846439222426,154.54067945801398,152.5366169028883,154.4811553955078,24958900
2019-12-18,153.08229369847146,154.25297407295855,152.96323042394943,153.1517333984375,24129200
2019-12-17,154.2231891525746,154.48114692711775,153.23108112954313,153.4691925048828,25425600
2019-12-16,153.88586773898768,154.6696263739316,153.59816308874315,154.30255126953125,24144200
2019-12-13,151.79253122112377,153.66761482479117,151.6238746697044,153.31045532226562,23845400
2019-12-12,150.453176378884,152.22905822634831,149.8281586153834,152.0306396484375,24612100
2019-12-11,150.34403619006417,150.67143363911376,149.14359401524862,150.50277709960938,18856600
2019-12-10,150.09602742619958,150.69129834011156,149.570211345537,149.9373016357422,16476100
2019-12-09,149.87777688128452,151.00877950181018,149.71903595319046,150.1654815673828,16687400
2019-12-06,149.79838682059506,150.67143153416413,149.0840678759874,150.55238342285156,16403500
2019-12-05,148.86581313578458,149.1336865429992,148.30030429148349,148.7467498779297,17869100
2019-12-04,148.95509357331645,148.99477123218443,148.0225096370702,148.66738891601562,17574700
2019-12-03,146.3260240248411,148.25070095560903,145.49264174469337,148.13165283203125,24066000
2019-12-02,150.61192504397675,150.6317714442989,147.1494775369803,148.36976623535156,27418400
2019-11-29,150.89963698377633,151.09805556153142,150.0861011351029,150.18531799316406,11977300
2019-11-27,151.12782029372252,151.29647684474864,150.32421519950555,151.11790466308594,15184400
2019-11-26,150.1654743626856,151.21710646870864,150.12579670174983,150.83018493652344,24620100
2019-11-25,148.81621033741368,150.1555622857975,148.73683987529625,150.0364990234375,22420900
2019-11-22,148.88566184900037,149.11384246102043,147.64552679050615,148.40943908691406,15901800
2019-11-21,148.22092251569572,148.61777478096712,147.3280314109756,148.30029296875,18576100
2019-11-20,149.1237506659254,149.6495666934741,147.28835995376932,148.43919372558594,25696800
2019-11-19,149.18163333097118,149.6265649160733,148.50927986414828,148.6971435546875,23935700
2019-11-18,148.380770407581,148.85536314675988,147.30302833671462,148.64772033691406,21534000
2019-11-15,147.2535889933933,148.30166996710574,146.60102963085777,148.28189086914062,23485700
2019-11-14,145.3650849003473,146.73943786875844,145.34530580444098,146.39337158203125,19729800
2019-11-13,145.08824891483056,145.80014555117916,144.6334201966514,145.65182495117188,16919200
2019-11-12,144.63340441514427,145.90889203569162,144.41587962849326,145.41452026367188,18641600
2019-11-11,143.70399521363404,144.77184014187927,143.10086099732044,144.46533203125,14362600
2019-11-08,142.35929349083838,144.34667770138896,142.14176870075786,144.3170166015625,16732700
2019-11-07,142.22086843597054,143.2491701754406,142.151664232811,142.63613891601562,17786700
2019-11-06,142.7449083699122,142.8932289617829,141.58808017106452,142.4384002685547,16575800
2019-11-05,143.3381772018654,143.38761740489463,142.29011128058605,142.83392333984375,18250200
2019-11-04,143.1997443533506,143.36782896307056,142.53728791962016,142.9228973388672,16912000
2019-11-01,142.63614880177266,142.7943514014295,141.36067617373644,142.10223388671875,33128400
2019-10-31,143.2689410459135,143.29860214683532,141.38045224342838,141.75616455078125,24605100
2019-10-30,141.90449652538587,143.3678329406876,141.1827027796427,142.9822235107422,18496600
2019-10-29,142.45817371074762,142.87344419484967,141.04426257692052,141.2222442626953,20589500
2019-10-28,142.77456801227302,144.0302765928727,141.89458682280477,142.5669403076172,35280100
2019-10-25,137.77152110766582,139.55126249532708,137.6330976156827,139.1458740234375,25959700
2019-10-24,137.82097983312462,138.8393846082965,137.10908318234013,138.36479187011722,37029300
2019-10-23,135.33924209522834,135.90281815735364,134.08353337546524,135.6951904296875,29844600
2019-10-22,137.4057003520137,138.43398706560106,134.7261985371853,134.8349609375,27431000
2019-10-21,136.89154423248462,136.94098442838452,135.46775107793263,136.87176513671878,20078200
2019-10-18,138.18678895268914,138.42409282886902,135.02281270543506,135.86325073242188,32273500
2019-10-17,139.3633956279275,139.82810628762698,137.45512788292947,138.11758422851562,21460600
2019-10-16,139.20519531543206,139.4029560915738,137.9593838956957,138.82948303222656,20751600
2019-10-15,138.48342791947277,140.1939501443173,138.23624201640726,139.9764404296875,19695700
2019-10-14,138.11759525280195,138.71083235781302,137.94951065203065,137.97917175292972,13304300
2019-10-11,138.54274612396773,139.44250640604642,137.92972992990656,138.10769653320312,25446000
2019-10-10,136.93110652349148,138.09781672910498,136.69380262828517,137.53424072265622,17654600
2019-10-09,135.9126954202687,137.13872777016906,135.42820564801593,136.68391418457028,19749900
2019-10-08,135.53698498798565,136.2093234462452,134.0934125819708,134.14285278320312,25550500
2019-10-07,135.5963019242788,136.62458866959972,135.47765751555772,135.57652282714844,15303700
2019-10-04,135.21068793035488,136.6938033372692,134.88440073039013,136.56526184082028,22897700
2019-10-03,133.43094092927296,135.21068236167721,131.72041878811507,134.7459716796875,24132900
2019-10-02,134.71631895550777,134.83496336270144,132.07637528623616,133.13432312011722,30521700
2019-10-01,138.08794204694013,138.67129718068085,135.45788031196636,135.527099609375,21466600
2019-09-30,136.4960623140948,137.65289056071106,136.22909730732778,137.46502685546878,17280900
2019-09-27,138.5723992480776,138.78004202700114,135.11179690423089,136.17964172363278,22477700
2019-09-26,137.87041874356382,138.6020793982766,136.8816750808441,137.96928405761722,17456600
2019-09-25,135.95224188465312,138.3845577232098,134.49878761899666,137.79130554199222,21382000
2019-09-24,138.78005465900014,139.10634186299126,135.33923109686822,135.83360290527344,29773200
2019-09-23,137.66275954327844,138.05826601348818,136.88165878103658,137.57377624511722,17139300
2019-09-20,139.42272667865865,140.05552196589724,136.6937998312604,137.87040710449222,39167300
2019-09-19,138.72073410449119,140.76742557035632,138.49332729429074,139.48207092285156,35772100
2019-09-18,135.81382344004507,137.10907516062736,134.99316442987558,136.96076965332028,23982100
2019-09-17,135.41835328035563,135.97204737723322,134.89430520256153,135.843505859375,17814200
2019-09-16,134.3010535834371,135.1612557425746,134.13296897113614,134.79542541503906,16731400
2019-09-13,136.22907502519712,136.50592199173613,135.0327038670167,135.77426147460938,23363100
2019-09-12,136.2983178537937,136.86189388765862,135.32933821650258,135.97203063964844,27010000
2019-09-11,134.38012562058177,134.73607386529523,133.56934875155696,134.58775329589844,24726100
2019-09-10,135.26014498200234,135.34912829661772,132.9959133965764,134.54824829101562,28903400
2019-09-09,138.0187221448842,138.17692474938448,134.92396478713795,135.97203063964844,25773900
2019-09-06,138.45376502839943,138.60207053350962,136.64436243090512,137.53424072265622,20824500
2019-09-05,137.544119881558,138.79982845128723,137.19805359408758,138.47354125976562,26101800
2019-09-04,135.75450806856077,136.14011749399396,134.94373102240172,136.08079528808594,17995900
2019-09-03,135.07227338474564,135.6556285292556,134.17251302400786,134.50868225097656,18869300
2019-08-30,137.58368506358863,137.61334616875652,134.73611335824734,136.30821228027344,23940100
2019-08-29,135.70505973265966,136.88166703606979,135.36889052797963,136.56526184082028,20168700
2019-08-28,133.36173450549674,134.23181856805715,132.04670377696849,134.03407287597656,17393300
2019-08-27,134.85472864744992,135.18101582084378,133.14420657513858,134.21205139160156,23102100
2019-08-26,133.47050985908362,134.0340858905876,132.39276782159246,133.92532348632812,20312600
2019-08-23,135.64573260686907,136.79267876747346,131.30514894366155,131.88850402832028,38508600
2019-08-22,137.0991793206726,137.633094180129,134.75584693248328,136.22908020019528,18697000
2019-08-21,136.9904181193749,137.91983944485386,136.44660616435758,137.22770690917972,14970300
2019-08-20,136.6542691166008,137.1486409510495,135.69518655080785,135.71495056152344,21170800
2019-08-19,136.29832620104207,136.99044377932933,135.34912560293978,136.85202026367188,24355700
2019-08-16,133.3617571236741,134.92397400401262,133.20355450836672,134.59768676757812,24449100
2019-08-15,132.87726183971492,133.06512555183332,130.76135097933394,132.17524719238278,28074400
2019-08-14,134.825077379747,135.37877137968778,132.1653546920751,132.47186279296878,32527300
2019-08-13,134.07212113859742,136.78214190199924,133.03738293063418,136.58505249023438,25154600
2019-08-12,135.07729273083413,135.8558011474416,133.27389534393066,133.81588745117188,20476600
2019-08-09,136.5949024298847,137.35371245805192,134.4761649273816,135.70799255371094,23466700
2019-08-08,134.6141326938243,136.96938657816523,133.9538598355689,136.87083435058594,27496500
2019-08-07,131.84493462476863,133.67789427182805,129.91343781463564,133.31327819824222,33414500
2019-08-06,131.8548271818264,133.70748563717294,131.27340817288672,132.73188781738278,32696700
2019-08-05,131.36209866998786,131.9829295571402,128.87873001050423,130.28794860839844,42749600
2019-08-02,136.08243107871786,136.30909814385237,133.2935720784988,134.90972900390622,30791600
2019-08-01,135.00828446379825,138.89100687545834,134.939294910932,136.05287170410156,40557500
2019-07-31,138.28989890866922,138.44757645423613,133.11622286080186,134.28892517089844,38598800
2019-07-30,138.1026471891557,139.1669479775629,137.76759371047856,138.30960083007812,16846500
2019-07-29,139.44288946698862,139.4527386748473,137.34385034728425,138.97972106933594,16605900
2019-07-26,138.32930263842275,139.62025551326633,138.2603281143941,139.28520202636722,19037600
2019-07-25,138.38843303886117,138.56582403294362,137.29458456267795,138.15193176269528,18356900
2019-07-24,136.88067665337093,138.69393830542876,136.83141557902505,138.67422485351562,20738300
2019-07-23,137.72816774618946,137.95483483944636,136.02332264653515,137.26499938964844,18034600
2019-07-22,135.41235047314072,137.16647180434023,135.33351170087852,136.41751098632812,25074900
2019-07-19,138.18148895169654,138.62494386390946,134.46629283710692,134.63381958007812,48992400
2019-07-18,133.57938985058394,134.63382647195743,132.7121783960276,134.43673706054688,30808700
2019-07-17,135.69812876238706,135.92478083604053,134.23964905828896,134.28892517089844,20211000
2019-07-16,136.93980098771786,137.0284889555138,134.53527139220816,135.08712768554688,22726100
2019-07-15,137.41283421098743,137.51137139636077,136.44708558736428,136.88067626953122,16651500
2019-07-12,136.83141519532353,137.10734337350158,136.00361562383145,136.88067626953122,18936800
2019-07-11,136.19085005377093,137.19602553852118,135.86564577820593,136.387939453125,22327900
