Date,Name,Tweets,Open_AAPL,High_AAPL,Low_AAPL,Close_AAPL,Volume_AAPL
2019-12-09,Tim Cook,"Technology is pushing the boundaries of healthcare, enabling innovations and discoveries at a pace we‘ve never seen… https://t.co/FtC5c8f1iK",67.0375098540148,67.23613648199347,65.77372955898429,66.27278900146484,128042400
2019-12-05,Tim Cook,She’s already one of the most prolific and compelling artists of our time — and she’s just getting started. It’s an… https://t.co/Ap6zBUHOSy,65.49565789994561,66.01706233865934,65.23247417340728,65.94008636474611,74424400
2019-12-03,Tim Cook,The best apps can inspire us. They open new doors and can change our lives for the better. We’re thrilled to honor… https://t.co/eNZeBgFR8I,64.13503989063695,64.43795045428507,63.63350267877929,64.4180908203125,114430400
2019-12-03,Tim Cook,“I’m still amazed at how life-changing one week of hard work at the Apple Entrepreneur Camp can be for a female CEO… https://t.co/u1loCnzmRm,64.13503989063695,64.43795045428507,63.63350267877929,64.4180908203125,114430400
2019-12-02,Tim Cook,Humanity has never faced a greater or more urgent threat than climate change — and it’s one we must face together.… https://t.co/VDNzGNUfZP,66.35968597613491,66.60301004535008,65.41123507725071,65.58751678466797,94487200
2019-12-02,Tim Cook,"Saddened to learn of Pat Sullivan’s passing. Pat exemplified the Auburn Creed: character, integrity, hard work. Pat… https://t.co/T9pVoR7Wg2",66.35968597613491,66.60301004535008,65.41123507725071,65.58751678466797,94487200
2019-11-27,Tim Cook,"As many of you travel to be with loved ones today, remember the most precious thing we have is the time we have tog… https://t.co/vOAN4ze2Px",65.9400818273615,66.53597690324247,65.87304704102918,66.50121307373047,65235600
2019-11-20,Tim Cook,The construction of our new Austin campus is underway and the assembly line for Mac Pro is up and running! Building… https://t.co/T4EyAZXgpb,65.93016356072874,66.06423314917627,64.65396413476277,65.34668731689453,106234400
2019-11-19,Tim Cook,It’s incredible to see how Salesforce and their passionate developer community are using our products and software… https://t.co/4jq3nFHYRh,66.51610973168229,66.54093995604525,65.89291428975989,66.11637115478516,76167200
2019-11-19,Tim Cook,Love this look at Chicago through the eyes of students at DRW College Prep. Thank you to @100cameras for helping th… https://t.co/4mN2FkImu8,66.51610973168229,66.54093995604525,65.89291428975989,66.11637115478516,76167200
2019-11-15,Tim Cook,"“The innovation of Night mode is incredible! It makes the world at night, the brightness, the fall of light into th… https://t.co/VGlMuYGZE1",65.46833796834571,65.9897423719388,65.3019898614984,65.98477935791016,100206400
2019-11-14,Tim Cook,"Our hearts are broken for the students, parents and teachers of Saugus High School, and for every child whose life… https://t.co/yzoUuiUiZ5",65.48571617160815,65.76628177929875,65.07604401240414,65.21012115478516,89182800
2019-11-14,Tim Cook,The Research app is a game changer. Participants now have the opportunity to securely contribute to research that c… https://t.co/2hGaAtJoPD,65.48571617160815,65.76628177929875,65.07604401240414,65.21012115478516,89182800
2019-11-13,Tim Cook,We’re inspired by the things pro customers create every day with the Mac. Thrilled to introduce the world’s best pr… https://t.co/mNFV7ohpUV,64.83521174000948,65.74145814104834,64.82031512015512,65.66448974609375,102734400
2019-11-13,Tim Cook,Pros — you asked for it. And it’s here. https://t.co/e0rsV18AKH,64.83521174000948,65.74145814104834,64.82031512015512,65.66448974609375,102734400
2019-11-11,Tim Cook,"""Never was so much owed by so many to so few."" — Winston Churchill. To the Veterans in my family, at Apple, and all… https://t.co/3s7N94YML7",64.13255017413753,65.16791063878979,64.12758716026674,65.10087585449219,81821200
2019-11-08,Tim Cook,It was an honor to celebrate the Veterans in our Apple family today — it’s a privilege to call you coworkers. Speci… https://t.co/Fy7WtHvlqp,64.22938955399485,64.66389197256031,63.77254220601486,64.58940887451172,69986400
2019-11-08,Tim Cook,Thanks @Oprah! It’s one of my favorite things too! ⌚️❤️ @oprahmagazine https://t.co/dSWdBLn7WS,64.22938955399485,64.66389197256031,63.77254220601486,64.58940887451172,69986400
2019-11-07,Tim Cook,"26.2 miles, one iPad mini and 16 drawings! A unique look at the @NYCMarathon sketched by the incredible… https://t.co/aVlhZs0SGB",64.2417977607584,64.64154390654458,64.08537568532557,64.41311645507811,94940400
2019-11-06,Tim Cook,We’re teaming up with the Department of Veterans Affairs to ensure our nation’s heroes have consistent and secure a… https://t.co/jfBhuILS4v,63.561846200351496,63.74007811534355,63.215286241878175,63.67819213867188,75864400
2019-11-06,Tim Cook,"At Apple, privacy is built into everything we make. You decide what you share, how you share it, and who you share… https://t.co/CKmq7VOTZx",63.561846200351496,63.74007811534355,63.215286241878175,63.67819213867188,75864400
2019-11-04,Tim Cook,"Before the world knew the name Silicon Valley, Apple called this place home. To keep this community a vibrant place… https://t.co/jLlrjLWQz5",63.70046792433968,63.82919558609285,63.217761856086035,63.7425537109375,103272000
2019-11-01,Tim Cook,Thank you to the visionary teams behind and in front of the camera that have brought the stories of Apple TV+ to li… https://t.co/OWoLTzFlv9,61.77210385938793,63.35390924761754,61.678039744808295,63.3266830444336,151125200
2019-10-31,Tim Cook,Look like future pros to me! Happy Halloween! https://t.co/6R9CRWkynC,61.20275743170994,61.680515363098145,58.73226649985739,61.57902145385742,139162000
2019-10-30,Tim Cook,Thrilled to see so much excitement for AirPods Pro all around the world! You’re going to love them. 🎶✈️🚇🏃‍♀️ https://t.co/oClOPhGEgX,60.58884131816789,60.72251713436757,59.71006352810053,60.21752548217773,124522000
2019-10-29,Tim Cook,Had a great time at @TheMorningShow premiere tonight! Here’s a throwback to my set visit. ☀️📺 I am blown away by th… https://t.co/eMFY0WHFXT,61.63100398889782,61.82408792528568,60.04672456796673,60.224952697753906,142839600
2019-10-28,Tim Cook,"Our hearts are with those affected by the wildfires across California, including members of our Apple family. Thank… https://t.co/o1cG9ekU6H",61.24731246819213,61.700318267211806,61.074032490287934,61.65081024169922,96572800
2019-10-25,Tim Cook,"Had a great time at @Beats1 in LA today seeing @ZaneLowe, @Ricky_Martin, @arzE, Cazzie David and the talented… https://t.co/WsgjCnzZRF",60.19277562058216,61.0765053792816,60.12346363077123,61.03937530517578,73477200
2019-10-24,Tim Cook,"42 women-led companies👩🏾‍💻👩🏻‍💻👩🏿‍💻👩🏼‍💻👩🏽‍💻
100 innovators 🧠 
13 countries 🌏
First year of Apple Entrepreneur Camp ✅… https://t.co/1oX5q8Jdd3",60.52695549139891,60.598745335106585,59.85858774044957,60.2967414855957,69275200
2019-10-22,Tim Cook,Companies have a responsibility to use their innovation and agility to lead on the climate crisis. Thank you to Cer… https://t.co/Sy0Ah7hTqS,59.69768668447827,59.955130673559104,59.31646697055351,59.400634765625,82293600
2019-10-18,Tim Cook,"Miles above the earth, @Astro_Christina and @Astro_Jessica made history today and showed the next generation of gir… https://t.co/GKEWnZYeZF",58.07132647416668,58.811484144415296,57.99706254376114,58.52185821533203,97433600
2019-10-17,Tim Cook,Immigrants make this country stronger and our economy more dynamic. As a first step toward needed comprehensive ref… https://t.co/kZntj08Xon,58.19509633274049,58.457492270448405,57.80645436195242,58.24213027954102,67585200
2019-10-04,Tim Cook,Florence is such a special place. It was great to visit with the team and our customers at Apple Firenze. Grazie! 🇮🇹 https://t.co/CILJzlpfjc,55.855808521396504,56.31376627250845,55.422606672536155,56.19494247436523,138478800
2019-10-03,Tim Cook,"Quality journalism is crucial to all our lives, communities and wider society. Reassured by the passion and desire… https://t.co/G4Ysz4VfeN",54.07100991122865,54.69729942602045,53.25411809854888,54.66264343261719,114426000
2019-10-02,Tim Cook,Hermès is a timeless example of outstanding craftsmanship and a relentless commitment to excellence —  values we sh… https://t.co/VJCSfJ5Ppq,55.217140997565316,55.345864881480324,53.947239598691475,54.20221328735352,138449200
2019-10-02,Tim Cook,🎼 @Newzik_App reimagined how orchestras read music — it’s a score on a different level. Thanks to their team and th… https://t.co/fJLwaG6hyb,55.217140997565316,55.345864881480324,53.947239598691475,54.20221328735352,138449200
2019-10-02,Tim Cook,Apple Marché Saint-Germain is buzzing with so much creativity! Cool to see how @TyrsaMisu is using iPad Pro to tran… https://t.co/qN3ZwcoiJd,55.217140997565316,55.345864881480324,53.947239598691475,54.20221328735352,138449200
2019-10-01,Tim Cook,What a visit to Apple Champs-Élysées — such a magnificent store! Loved getting to join in on a #TodayAtApple photog… https://t.co/63rt5El18V,55.71471002770113,56.49447183878439,55.499344255980155,55.59588623046875,139223200
2019-10-01,Tim Cook,Visited with students and professors at Polytech Montpellier — they’re doing impressive things with Everyone Can Co… https://t.co/VKP1Rp7HHH,55.71471002770113,56.49447183878439,55.499344255980155,55.59588623046875,139223200
2019-10-01,Tim Cook,It’s been a busy and exciting few weeks for our retail team around the world! Wonderful to meet our customers and t… https://t.co/giNYp5vsu9,55.71471002770113,56.49447183878439,55.499344255980155,55.59588623046875,139223200
2019-10-01,Tim Cook,"Had a great time meeting the folks at @Ubisoft and @Pastagames, two of our amazing @AppleArcade game creators in Fr… https://t.co/OXOwy1SkW7",55.71471002770113,56.49447183878439,55.499344255980155,55.59588623046875,139223200
2019-09-30,Tim Cook,Impressed with the growing and talented team at @Blinkist. Helping everyone understand and experience some of the b… https://t.co/S0vFpiduZj,54.682444140449114,55.59340762563983,54.65521416128585,55.4424057006836,103909600
2019-09-30,Tim Cook,Among the many things our Bavarian Design Center team works on are the silicon chips that improve battery life. Tha… https://t.co/MGcFvpKPUS,54.682444140449114,55.59340762563983,54.65521416128585,55.4424057006836,103909600
2019-09-27,Tim Cook,It’s an honor to receive the UN Global Climate Action Award. Thank you to the many people at Apple who have made th… https://t.co/vO5dECctxA,54.59333263052208,54.697304397401744,53.78634083808804,54.16756057739258,101408000
2019-09-25,Tim Cook,Climate change impacts all of us —every living thing on Earth. We’re working with @ConservationOrg to restore grass… https://t.co/vPzR9QlMaG,54.100718515858574,54.830972244025745,53.7516807205489,54.71462631225586,87613600
2019-09-24,Tim Cook,The urgency to address climate change has never been greater. We’re proud to run on 100%  renewable energy and are… https://t.co/Ud9XPJrMbJ,54.714626645021426,55.076042392610674,53.76405899761478,53.8853530883789,124763200
2019-09-23,Tim Cook,A good book can open your mind and take you on a journey you never expected. Excited to partner with @Oprah’s Book… https://t.co/NcoP2smnvJ,54.19973723265477,54.42005115696861,53.8779294007799,54.14280319213867,76662000
2019-09-20,Tim Cook,Paris looks even more spectacular in ultra wide angle! Thanks for sharing your art @RianJohnson! Absolutely stunnin… https://t.co/7yvKl7A27c,54.801265395169075,55.09336536067442,53.833367917270095,53.897727966308594,221652400
2019-09-20,Tim Cook,"Thanks to all of our customers around the world who are celebrating the launch of the new iPhone 11, iPhone 11 Pro… https://t.co/RAwvgknvtL",54.801265395169075,55.09336536067442,53.833367917270095,53.897727966308594,221652400
2019-09-20,Tim Cook,The cube is back! Our Fifth Avenue store has always been a special place for Apple and visitors from around the wor… https://t.co/Ac8Kd182bH,54.801265395169075,55.09336536067442,53.833367917270095,53.897727966308594,221652400
2019-09-17,Tim Cook,"Stunning work as always, @andyyto! A mesmerizing journey through one of my favorite cities, captured on iPhone 11 P… https://t.co/5FHxyeEzWa",54.44976211696132,54.66265003851425,54.24182235419254,54.63294219970703,73274800
2019-09-17,Tim Cook,"Cokie Roberts was a legend — a wonderful person, an extraordinary journalist and a pioneer who paved the way toward… https://t.co/E3Ydb0lfBk",54.44976211696132,54.66265003851425,54.24182235419254,54.63294219970703,73274800
2019-09-17,Tim Cook,"“Apple's most impressive iPhone yet.” 

Three days until iPhone 11! You’re going to love it. https://t.co/izYIMgmoJB",54.44976211696132,54.66265003851425,54.24182235419254,54.63294219970703,73274800
2019-09-17,Tim Cook,We have an exciting week ahead in NYC! Can’t wait to show you the beautiful new Apple Fifth Avenue. See you on Frid… https://t.co/unVHYvvmtX,54.44976211696132,54.66265003851425,54.24182235419254,54.63294219970703,73274800
2019-09-12,Tim Cook,We’re thrilled to work with many of the world’s most visionary game developers on #AppleArcade. The fun begins next… https://t.co/XS2rdHWVCp,55.64786914176875,56.048889048653706,55.16763337429311,55.22456741333008,128906800
2019-09-10,Tim Cook,It’s been a fantastic day at Apple Park. Thank you to everyone who came to celebrate with us! https://t.co/RsWQu1dc0l,52.93973747599561,53.66256519531279,52.40751961323475,53.64276123046875,127111600
2019-09-10,Tim Cook,"ICYMI 👀 
https://t.co/bvyuQUCWvQ",52.93973747599561,53.66256519531279,52.40751961323475,53.64276123046875,127111600
2019-09-10,Tim Cook,Good morning from Cupertino! See you soon!☀️#shotoniPhone https://t.co/hDzQjwdmRg,52.93973747599561,53.66256519531279,52.40751961323475,53.64276123046875,127111600
2019-08-26,Tim Cook,"It’s devastating to see the fires and destruction ravaging the Amazon rainforest, one of the world’s most important… https://t.co/ssY51Epg3s",50.95938351801156,51.2886173331647,50.76134765767329,51.11533737182617,104174400
2019-08-26,Tim Cook,"Today, we celebrate the anniversary of the 19th Amendment to the US Constitution — an important milestone in the ma… https://t.co/fyIW55pkJf",50.95938351801156,51.2886173331647,50.76134765767329,51.11533737182617,104174400
2019-08-21,Tim Cook,"Heartbroken by the loss of my friend Giovanni Buttarelli, a visionary who advanced the cause of privacy in Europe a… https://t.co/xmK2GFH8zZ",52.72437915422115,52.88775526538411,52.38029326777653,52.63773727416992,86141600
2019-08-20,Tim Cook,"A more diverse future begins with opportunities for everyone. We’re excited to work with @GirlsWhoCode, empowering… https://t.co/qKW34cBujg",52.202061446980025,52.81349521268442,52.06343746041423,52.07333755493164,107537200
2019-08-20,Tim Cook,We designed Apple Card to put privacy and security first. Thrilled to offer it to iPhone customers in the US starti… https://t.co/drLpRsGdEm,52.202061446980025,52.81349521268442,52.06343746041423,52.07333755493164,107537200
2019-08-20,Tim Cook,Check this out---valuable #shotoniPhone tips from Gess! #WorldPhotographyDay https://t.co/mvMj98a1Ie,52.202061446980025,52.81349521268442,52.06343746041423,52.07333755493164,107537200
2019-08-19,Tim Cook,We are proud to support our National Parks. Their beauty is obvious to all observers but their most profound contri… https://t.co/vmUNlMe2m2,52.13769595101492,52.66001374053797,51.99164595390976,52.07086181640625,97654400
2019-08-19,Tim Cook,Stunning photo of the Dolomites by Carolin Steig (IG: WeTravelTheWorld) and a captivating moment on a Baku beach by… https://t.co/pQPfYb7SSN,52.13769595101492,52.66001374053797,51.99164595390976,52.07086181640625,97654400
2019-08-19,Tim Cook,"“Double Rainbow adorned by elephants in the beautiful Savannah at Amboseli, Kenya.” #shotoniPhone by Varun Aditya (… https://t.co/5OkUP3RHiH",52.13769595101492,52.66001374053797,51.99164595390976,52.07086181640625,97654400
2019-08-19,Tim Cook,Tulips on a foggy spring morning in the Netherlands #shotoniPhone by Patrick Smit (IG: GroovyPat). Mesmerizing fabr… https://t.co/gVYlaKLJzE,52.13769595101492,52.66001374053797,51.99164595390976,52.07086181640625,97654400
2019-08-19,Tim Cook,“On a recent summer road trip with my family we stopped to play on these hay bales. I caught a photo of my daughter… https://t.co/VkPpu03P6C,52.13769595101492,52.66001374053797,51.99164595390976,52.07086181640625,97654400
2019-08-19,Tim Cook,Happy #WorldPhotographyDay! Today and every day we are inspired by what our customers capture with iPhone. Take a l… https://t.co/1M3NspGecT,52.13769595101492,52.66001374053797,51.99164595390976,52.07086181640625,97654400
2019-08-19,Tim Cook,"Powerful, unforgettable performances in #TheMorningShow. Premiering this fall with the new Apple TV+ 👀 https://t.co/Tfcx2Vo9mb",52.13769595101492,52.66001374053797,51.99164595390976,52.07086181640625,97654400
2019-08-09,Tim Cook,So happy to see this come to life! https://t.co/XoOeBih77a,49.83058703296539,50.191999005974395,49.3330213844575,49.75384902954102,98478800
2019-08-06,Tim Cook,"“Don’t tell us what to believe, what to fear. Show us belief’s wide skirt and the stitch that unravels fear’s caul.… https://t.co/ZAPwG2wbGq",48.41140266956389,48.845433246333705,47.85160392134711,48.58156204223633,143299200
2019-08-05,Tim Cook,"On this Monday morning, let us remember the wise and timeless words of MLK, “We must learn to live together as brot… https://t.co/0rH18zYoFd",48.825706235310314,48.9884639453218,47.49156187342622,47.67898178100586,209572000
2019-07-30,Tim Cook,The power of AR meets the creativity of the mind. We’re excited to announce [AR]T — a peek into the imaginations of… https://t.co/WEcvqhESOH,51.481658147199965,51.82691008546047,51.12407887354538,51.48659133911133,135742800
2019-07-29,Tim Cook,"Deeply saddened by the news of the shooting at the Gilroy Garlic Festival, a beloved community tradition in Norther… https://t.co/J8vHdbhhik",51.40768106981207,51.94528235831685,51.40274787771006,51.70853805541992,86693600
2019-07-26,Tim Cook,"Our world gets brighter when everyone has the opportunity and tools to pursue their dreams. At Apple, we celebrate… https://t.co/ZfyyEerEzv",51.1660052166316,51.72087081383645,51.0821597628222,51.2301254272461,70475600
2019-07-25,Tim Cook,"A must-see! Stunning #shotoniPhone photography from this year’s @ippawards winners. Congratulations, photographers!… https://t.co/f9ycrR9qqu",51.5137241218363,51.60003805697031,50.9810522223812,51.05257034301758,55638400
2019-07-25,Tim Cook,Apple has been investing in renewable energy for more than a decade. We are proud to lead the country in installed… https://t.co/EpithKN0Wu,51.5137241218363,51.60003805697031,50.9810522223812,51.05257034301758,55638400
2019-07-25,Tim Cook,Inspired by the work of these remarkable entrepreneurs and developers! https://t.co/82FtXyuMiI,51.5137241218363,51.60003805697031,50.9810522223812,51.05257034301758,55638400
2019-07-23,Tim Cook,Anything is possible when people come together with a shared vision. Thank you to @TSUedu for your leadership and e… https://t.co/Xsw4QYwKFJ,51.407680478482646,51.518652840501616,51.11914706914115,51.50138854980469,73420800
2019-07-18,Tim Cook,Kyoto Animation is home to some of the world’s most talented animators and dreamers — the devastating attack today… https://t.co/wRMuGqG4FX,50.307813752259776,50.77143598509248,50.23383092062771,50.71718215942383,74162400
2019-07-17,Tim Cook,"Happy 🌎🙂📅! This 🍂, we’re 🎉 diversity in all its forms with greater representation in your emoji ⌨️. #WorldEmojiDay… https://t.co/8kgmGHxjJT",50.320142247552674,50.576611785960026,50.12778915301642,50.14751815795898,56430000
2019-07-16,Tim Cook,Congrats to @WoutvanAert and @JumboVismaRoad on an incredible Tour de France stage win! Enjoy that well-deserved re… https://t.co/lg53yoowyz,50.453311732436774,50.82815532579826,50.18451107743318,50.43111801147461,67467200
2019-07-11,Tim Cook,Ross Perot believed deeply in our country and always fought for what he thought was right. His mark on Apple and on… https://t.co/sbojCcIueS,50.13765497461696,50.40399091395889,49.743086139346936,49.75294876098633,80767200
2019-07-01,Tim Cook,So glad the team is loving Apple Watch! Wishing you luck — and plenty of sixes — as you kick off the Ashes series t… https://t.co/5sxw09k9Ui,50.10313441626931,50.42865740190618,49.48168383827751,49.70363235473633,109012000
2019-07-01,Tim Cook,"Wishing a Happy #CanadaDay to our coworkers, friends and Canadians around the world who are celebrating today! 🇨🇦 B… https://t.co/ljlPNDzErm",50.10313441626931,50.42865740190618,49.48168383827751,49.70363235473633,109012000
2019-06-28,Tim Cook,"50 years ago, a group of people at the Stonewall Inn refused to stay in the shadows, choosing to build something be… https://t.co/65Xo65NbMz",48.99586106668498,49.198080547318106,48.593894345812814,48.80844116210938,124442400
2019-06-19,Tim Cook,"We mark this Juneteenth by never forgetting our shared history, and in doing that, realizing how much further we ha… https://t.co/ST2X1krjXB",49.24247385160504,49.2917982518254,48.658016585643345,48.79611587524414,84496800
2019-06-12,Tim Cook,"Every child deserves to feel at home in their community. It makes our heart sing to see iPad is a part of that, in… https://t.co/v270Z147hv",47.82941618904769,48.32756327113797,47.691316902034146,47.88860321044922,73012800
2019-06-07,Tim Cook,Thank you to @EEhare and to everyone at Apple working on one of our most important initiatives — showing the world… https://t.co/59vURsNLAg,45.9946544450921,47.32879876075386,45.812167735933066,46.89230346679688,122737600
2019-06-06,Tim Cook,"75 years ago, with the eyes of the world upon them, 150,000 brave souls stormed the beaches of Normandy and changed… https://t.co/C4jAPAjcVw",45.14879787246778,45.73818829348239,44.9194514674112,45.676536560058594,90105200
2019-06-05,Tim Cook,Forests are more than a natural resource—they’re a lifeline. It’s up to all of us to keep them safe. At Apple we ar… https://t.co/NlNznAJEoo,45.44471853942524,45.6198110914468,44.67037303572551,45.015621185302734,119093600
2019-06-05,Tim Cook,400 of my Apple coworkers are #Dreamers. They are proud Americans that contribute to our country and our company. I… https://t.co/rTSLV18mwg,45.44471853942524,45.6198110914468,44.67037303572551,45.015621185302734,119093600
2019-06-04,Tim Cook,Sending wishes for a blessed and joyous #EidAlFitr celebration to families and friends observing around the world. Eid Mubarak!,43.264720098653356,44.347324363264185,43.037842176191035,44.30046844482422,123872000
2019-06-04,Tim Cook,"Pranav, 13, is from Vancouver, Canada. He recently started creating online video tutorials to help younger learners… https://t.co/nKoU0eii8K",43.264720098653356,44.347324363264185,43.037842176191035,44.30046844482422,123872000
2019-06-04,Tim Cook,Ariana from Los Angeles just turned 18 and this is already her fourth WWDC! She co-founded her app Trill Project to… https://t.co/dHYIup9Az0,43.264720098653356,44.347324363264185,43.037842176191035,44.30046844482422,123872000
2019-06-04,Tim Cook,We’re so impressed by the 300+ scholarship winners joining us at #WWDC19. These young people will change the world!… https://t.co/jfuR9x8tbo,43.264720098653356,44.347324363264185,43.037842176191035,44.30046844482422,123872000
2019-06-03,Tim Cook,These are some of my favorite moments at Apple — watching years of teamwork and creativity come to life. Congratula… https://t.co/DQeZmpN09P,43.30417324745948,43.876299300091134,41.989758015803936,42.736976623535156,161584400
2019-06-03,Tim Cook,"It’s a great day for an Apple keynote! See you in a few hours, developers! #WWDC19 https://t.co/uoRhslrjH5",43.30417324745948,43.876299300091134,41.989758015803936,42.736976623535156,161584400
2019-05-31,Tim Cook,"Our hearts are broken for the people of Virginia Beach, a community devastated by a senseless act of violence. We s… https://t.co/BP2shkDoFQ",43.459538352701614,43.893568959094885,43.15374816684068,43.17347717285156,108174400
2019-05-31,Tim Cook,Brilliant minds. No barriers to a great idea. Opportunity for everyone. That’s the power of the App Store. #WWDC19 https://t.co/XFQUhtVEmt,43.459538352701614,43.893568959094885,43.15374816684068,43.17347717285156,108174400
2019-05-23,Tim Cook,Congratulations @LisaPJackson! Thank you for your leadership on sustainability. https://t.co/rxCstFemnF,44.33992566721574,44.522412382620345,43.8491765340311,44.30540084838867,146118800
2019-05-17,Tim Cook,"Thank you for all you do to spread the word about accessibility and technology, @JamesRath. We love your work! https://t.co/WdKgtWRS1w",46.09823684816041,47.07726677235711,46.056314116855404,46.60871505737305,131516400
2019-05-16,Tim Cook,"Global Accessibility Awareness Day is an opportunity to celebrate what makes each of us unique. Thanks, Rachael, fo… https://t.co/bsOMcI6WSJ",46.83312686104058,47.4644400520976,46.56925561786721,46.87504959106445,132125600
2019-05-14,Tim Cook,Try it! https://t.co/75awGrX1Uo,45.969998605709975,46.78133374762898,45.72339167634669,46.524864196777344,146118800
2019-05-14,Tim Cook,The Statue of Liberty app is just the beginning of how AR will transform the way we connect with our world’s treasu… https://t.co/bijWLNOtvt,45.969998605709975,46.78133374762898,45.72339167634669,46.524864196777344,146118800
2019-05-08,Tim Cook,"On the same day we celebrate teachers everywhere, we’re reminded of the tragic and senseless violence that plagues… https://t.co/OmxEka2x9B",49.59893215826086,50.44400621905077,49.562084524180705,49.8445930480957,105358000
2019-05-07,Tim Cook,"Thrilled to meet the talented @liamrosenfeld in Orlando today. He’s got a bright future ahead. See you at #WWDC19,… https://t.co/hDoj75Yv1G",50.57667103989465,50.95498720459806,49.33608265325361,49.83477401733398,155054800
2019-05-07,Tim Cook,Thanks @BillRMcDermott and @SAP for the warm welcome at #SAPPHIRENOW. Can’t wait to see the next generation of iOS… https://t.co/U1006fhpDt,50.57667103989465,50.95498720459806,49.33608265325361,49.83477401733398,155054800
2019-05-07,Tim Cook,"Thanks for sharing your Teacher Appreciation Day video, Allye! To Mrs. Holt and every teacher who makes a differenc… https://t.co/VLrPzENwgX",50.57667103989465,50.95498720459806,49.33608265325361,49.83477401733398,155054800
2019-05-06,Tim Cook,"Ramadan Mubarak to all those observing around the world. Wishing you, your families and loved ones a month filled w… https://t.co/nReTXptfwD",50.18606562496083,51.30382351449907,49.99199515551003,51.21538543701172,129772400
2019-05-03,Tim Cook,There’s nothing more important than a truly free press. Thank you to journalists around the world who risk their li… https://t.co/addKOgc9T0,51.80742730631839,52.04080441277068,51.64529021188246,52.01869583129883,83569600
2019-05-01,Tim Cook,"Thrilled to share the news about our new home in Washington, D.C. — Apple Carnegie Library, opening May 11. It’s an… https://t.co/3ruvGmg8Fg",51.55931083500053,52.89324772126418,51.39962900108284,51.71653366088867,259309200
2019-05-01,Tim Cook,"It breaks my heart to hear of more gunshots and bloodshed, this time at UNC Charlotte. North Carolina has always be… https://t.co/um64oI30tV",51.55931083500053,52.89324772126418,51.39962900108284,51.71653366088867,259309200
2019-04-30,Tim Cook,新しい御代の幕開けに心からお祝い申し上げます。『令和』が日本の国に平和と繁栄をもたらす祝福された時代となるよう祈念致しております。🇯🇵 Congratulations on the beginning of the new era… https://t.co/L9ViYO1lgJ,49.88390140006569,49.96742520583558,48.913541601652824,49.29677200317383,186139600
2019-04-26,Tim Cook,"On #ArborDay, let’s celebrate the beauty and wellbeing trees bring to our lives. “Trees are poems that the earth wr… https://t.co/bt1O9hYE3m",50.335916628949725,50.360484218207404,49.65297963065014,50.18852233886719,74596400
2019-04-22,Tim Cook,Happy #EarthDay everyone! What a beautiful world we live in. Let’s all embrace our shared responsibility to each ot… https://t.co/929oth6cGR,49.82740283736062,50.34574750752749,49.70702764197536,50.24502563476562,77758000
2019-04-16,Tim Cook,We are heartbroken for the French people and those around the world for whom Notre Dame is a symbol of hope. Reliev… https://t.co/U0mw8IqXZ3,48.99952363416726,49.46873309350382,48.77842658016962,48.94793319702149,102785600
2019-04-11,Tim Cook,Our planet’s future depends on everyone working together. We applaud all the suppliers joining Apple’s commitment t… https://t.co/VerrrgcCd7,49.340991185274156,49.37783881932634,48.7489475415845,48.87423324584961,83603200
2019-04-10,Tim Cook,"Top shelf shot @Marner93, top shelf #shotoniPhone @AM34 🏒 Best of luck in the playoffs, guys! https://t.co/i1l0Ozx9eK",48.80790215325594,49.313966718042536,48.685071712465394,49.28448486328125,86781200
2019-04-08,Tim Cook,Stunning #shotoniPhone photography on https://t.co/bKF8skEHHl lately! @fotodoc @ZakNoyle https://t.co/P501N4riT0,48.25270813576272,49.18867546040685,48.23305481614051,49.15674209594727,103526800
2019-03-29,Tim Cook,"@ChuckRobbins @UNC_Basketball Sorry Chuck, no chance! Auburn is on 🔥 — good luck tonight @AuburnMBB! #WarEagle… https://t.co/UxNdqChzlL",46.6338100073956,46.6952252335948,46.31690534105449,46.66328811645508,94256000
2019-03-28,Tim Cook,Thanks Federico! We’re thrilled that our new heart health features are now available in Europe and Hong Kong. https://t.co/8TewA8sbss,46.41762308485103,46.567476373393724,46.068785080871926,46.361122131347656,83121600
2019-03-26,Tim Cook,"Three inspiring and formidable women, @OctaviaSpencer, Nichelle Tramble Spellman and @lisapjackson, leading us forw… https://t.co/MK0nz6npaz",47.08336833821817,47.38307493192517,45.344088740611106,45.88699722290039,199202000
2019-03-26,Tim Cook,"Thank you to Academy Award winner and fellow @AuburnU alum @OctaviaSpencer for helping us launch Apple TV+, a new h… https://t.co/gqT7tkvqoX",47.08336833821817,47.38307493192517,45.344088740611106,45.88699722290039,199202000
2019-03-26,Tim Cook,An unforgettable day. https://t.co/7p3WXjwpgg,47.08336833821817,47.38307493192517,45.344088740611106,45.88699722290039,199202000
2019-03-25,Tim Cook,"💡
🎥 
🎬",47.046509523866504,47.16197042690177,45.840317561020214,46.36603164672852,175381200
2019-03-25,Tim Cook,Excited for a big day ahead! https://t.co/0N25nLC0Tw,47.046509523866504,47.16197042690177,45.840317561020214,46.36603164672852,175381200
2019-03-20,Tim Cook,https://t.co/x3OGOekxc0,45.74942902541819,46.55028597014386,45.38093767003778,46.22355651855469,124140800
2019-03-19,Tim Cook,"Proud to be supporting @NewsLitProject, @CommonSense and @opge to help students develop strong critical thinking sk… https://t.co/nx7Mw2FYi6",46.2702323874611,46.42745521478923,45.67327444643429,45.82312774658203,126585600
